name,lat,long
Shonaicho-asono,33.13016,131.34296
Shonaicho-higashichoho,33.18678,131.45754
Asono Gawa,33.183009999999996,131.44367
Kuro Dake,33.11238,131.29797
Kujumachi-butsubaru,33.06876,131.33999
Naoirimachi-nagayu,33.06734,131.36664
Asajimachi-nashiko,33.07028,131.42057
Mie Gawa,33.05014,131.63673
Gozaga Dake,33.11428,131.54138999999998
Kaku Gawa,33.209140000000005,131.56423999999998
Nanase Gawa,33.19862,131.59643
Usuki Gawa,33.12509,131.79842
Yasaka Gawa,33.41248,131.6283
Yamagamachi-kugino'o,33.39597,131.42875
Yamagamachi-shimo,33.47724,131.49478
Shirakibaru Gawa,33.485479999999995,131.593
Ota-kutsukake,33.4892,131.56648
Musashi Gawa,33.499179999999996,131.72952
Takayama Gawa,33.420390000000005,131.6283
Akimachi-yagawa,33.48474,131.61834
Asakuno Gawa,33.48125,131.63239
Kunisakimachi-jiromaru,33.538470000000004,131.71956
Tabuka Gawa,33.5663,131.73637
Futago Gawa,33.47515,131.65498
Kunisakimachi-higashikataku,33.61562,131.6866
Taketa Gawa,33.67348,131.52238
Hanehama,33.65554,131.50615
Kataku Gawa,33.64456,131.49623
Usuno Gawa,33.63429,131.4813
Yorimo Gawa,33.56793,131.42895
Tabue Gawa,33.56462,131.42469
Tamura-shi,37.43793,140.57384
Motomiya-shi,37.51218,140.39841
Itoshima-shi,33.53317,130.17975
Semboku-shi,39.757090000000005,140.66998
New Ishigaki Airport,24.396929999999998,124.24675
Izu-shi,34.92201,138.92585
Sanuki-shi,34.26615,134.20941000000002
Satsuma-cho,31.905829999999998,130.46368
Tokyo Big Sight,35.62978,139.79407
Kawasaki City High School for Science and Technology,35.55275,139.69599
Takaracho I.C.,35.678709999999995,139.77531000000002
Sotokanda,35.70089,139.76977
Kai-shi,35.71627,138.51871
Katsuura-shi,35.17535,140.2676
Manno dam,34.164770000000004,133.86584
Nishi-Shinbashi,35.6683,139.75277
Kushiro-cho,42.998870000000004,144.46507
Teshio-cho,44.90647,141.75659
Shimamaki-mura,42.69985,140.0671
Kitahiroshima-shi,42.98581,141.55678
Sayamaike,34.50627,135.55078
Kitasoma-gun,35.8629,140.17043999999999
Aburakoma,41.94947,143.2192
Sakagishi,41.97087,143.18383
Utabetsu Gawa,41.99544,143.16137
Koroppu Gawa,41.99951,143.15871
Tomabetsu Gawa,41.98577,143.25121000000001
Pitatanunke Gawa,42.15647,143.32279
Oshirabetsu Gawa,42.22571,143.31777
Koikakushieoshirabe Gawa,42.220929999999996,143.31267
Higashihiroo Gawa,42.28115,143.31565
Nakahiro'o Gawa,42.26259,143.27198
Nishihiroo Gawa,42.28174,143.3154
Rakko Gawa,42.31235,143.32668
Rakkobetsu,42.3202,143.21681999999998
Monbetsu Gawa,42.41498,143.38857
Kamumerobetsu Gawa,42.408229999999996,143.21261
Washin,42.41388,143.30584
Shinsei Gawa,42.32864,143.33446
Satsurakko Gawa,42.32835,143.24251
Kashunnai Gawa,42.399229999999996,143.26135
Pankeaianzawa Gawa,42.41583,143.14558
Penkeaiansawa Gawa,42.396679999999996,143.12784
Hamataiki,42.47322,143.42471
Aiboshima Gawa,42.476929999999996,143.43448
Memu Gawa,42.45203,143.39106999999998
Kochien,42.47726,143.14476000000002
Taizen,42.50827,143.15535
Nakano Dake,42.46803,142.88447
Rubetsune Yama,42.5199,142.85706000000002
Pon'yaonuroppu Gawa,42.54764,143.07629
Takushin,42.5691,143.12057
Furubetsu,42.48984,143.25361999999998
Furubetsu Gawa,42.47931,143.31087
Kaishin,42.46085,143.25025
Horoyakanto,42.52981,143.46752
Bansei,42.54848,143.45689
Churui-furusato,42.52024,143.38674
Churui-horonai Gawa,42.52827,143.38918
Churui-motomachi,42.57157,143.30902
Nukanai Gawa,42.78824,143.32748999999998
Furumai,42.81726,143.24253000000002
Furumai Gawa,42.841590000000004,143.22182
Inashibetsu Gawa,42.90616,143.29605
Ikusaoka,42.88323,143.35128
Reisakubetsu Gawa,42.83129,143.48572
Kubo Gawa,42.78307,143.45403000000002
Tofutsu Gawa,42.910740000000004,143.45451
Funbe Yama,42.943059999999996,143.41596
Higashiasahi,42.94383,143.29061000000002
Tokachigawa-onsenkita,42.93662,143.3017
Hokushin,42.96295,143.25006000000002
Osarushinai Gawa,42.954190000000004,143.26313000000002
Shihoro Gawa,42.931129999999996,143.29475
Kinohigashidori,42.94341,143.20627
Suzuran,42.95854,143.1909
Shimo'otofuke,42.96431,143.17633
Shin'obihiro Gawa,42.94014,143.1399
Ozoracho,42.87707,143.14993
Inadacho,42.883520000000004,143.19329
Toyonishi,42.8293,143.13558999999998
Nakajimacho,42.76814,143.13788
Takuseicho,42.7008,142.94859
Kamikiyokawacho,42.71666,143.0535
Taishocho,42.803090000000005,143.1793
Motoimatsucho,42.811659999999996,143.08193
Sarabetsu Gawa,42.72142,143.28108999999998
Ponsanushibetsu Gawa,42.10175,142.97825
Porosanushibetsu Gawa,42.10735,142.97411
Hirau,42.12209,142.96148
Samani Gawa,42.12592,142.92768999999998
Unbe Gawa,42.13328,142.90726
Panke Gawa,42.16187,143.09802
Samani Ko,42.18731,142.96283
Nishihorobetsu,42.156929999999996,142.84291000000002
Rubeshibe Gawa,42.18285,142.8488
Chinomi Gawa,42.15708,142.7862
Sakaimachi-higashi,42.1818,142.76536000000002
Mukobetsu,42.2017,142.78068000000002
Mukobetsu Gawa,42.17386,142.76137
Ikantai,42.17853,142.74108
Ebue Gawa,42.18555,142.71829
Ebue,42.18799,142.72342
Hamatoei,42.18892,142.6981
Anecha,42.22976,142.73042
Nobuka,42.26775,142.75623000000002
Oebue,42.22213,142.7636
Shimonobuka,42.24279,142.73191
Kaminobuka,42.28259,142.76853
Betchari,42.27666,142.78517
Nishuomanai Gawa,42.382540000000006,142.81935
Soematsu Gawa,42.38234,142.8195
Menashunbetsu Gawa,42.23316,142.91012
Rutenbetsu Gawa,42.273379999999996,142.91807
Niobetsu Gawa,42.23962,143.00357
Mitsuishi-nishihorai,42.258990000000004,142.5803
Shizunai-harutachi,42.26972,142.49653
Shizunai-tobetsu,42.284009999999995,142.5243
Yura Gawa,42.30852,142.42628
Shizunai-urawa,42.31519,142.44046
Shizunai-mauta,42.34587,142.41676
Shizunai-toyohata,42.38041,142.46263000000002
Shizunai Choseichi,42.4261,142.58257
Ueabukasanbezawa Gawa,42.53172,142.60228
Setaushi Yama,42.44531,142.72899999999998
Mitsuishi-kiyose,42.313590000000005,142.72625
Sakubai Gawa,42.30583,142.71758
Shonai Gawa,42.27182,142.69089
Shumuro Gawa,42.2369,142.62984
Mitsuishi-honkiri,42.249320000000004,142.63211
Mitsuishi-hoei,42.269940000000005,142.61111
Bebo Gawa,42.263709999999996,142.59211000000002
Shikarube Yama,42.3079,142.63293000000002
Mitsuishi-tomisawa,42.30825,142.62176000000002
Shizunai-kawa'ai,42.32945,142.48428
Shizunai-nishikawa,42.34965,142.49761
Seppucho,42.381370000000004,142.27591
Nishihakutsu,42.36681,142.33756
Higashihakutsu,42.3785,142.36586
Meiwa,42.4425,142.41711
Akumappu Gawa,42.42437,142.4088
Furugishi,42.434290000000004,142.40185
Wakazono,42.48713,142.4251
Niikappu Ko,42.62519,142.55719
Poroshiri Ko,42.677459999999996,142.68341999999998
Ribira Yama,42.62101,142.484
Echinangeppu San,42.57416,142.47535
Ribira,42.55277,142.40377
Taiyo,42.5287,142.41021
Biu,42.50486,142.36867
Biu Gawa,42.5198,142.32112
Sanwa,42.59049,142.33843000000002
Buirarubetsu Gawa,42.67941,142.592
Okaribe,42.40833,142.25393
Oseppu Gawa,42.394220000000004,142.261
Kabari,42.46014,142.20598
Kabari Gawa,42.44766,142.19443
Kenomai Gawa,42.45868,142.16947
Hae Gawa,42.46856,142.11659
Tomikawa,42.52078,142.02708
Birautori Gawa,42.51345,141.98979
Biraga,42.52753,142.04776999999999
Ikuchise,42.50466,142.11822
Kuratomi,42.52636,142.14442
Kiyohata,42.45753,142.18214
Hirotomi,42.56157,142.20314
Penkenushi Gawa,42.92139,142.59251
Uenzaru Gawa,42.94931,142.60421000000002
Nibutani Ko,42.64928,142.15847
Nioi,42.6788,142.20518
Nukibetsu Gawa,42.66579,142.25558
Nina,42.57652,142.11571
Saruba,42.56128,142.09413
Shiunkotsu,42.551520000000004,142.06566999999998
Shirau Gawa,42.53249,142.06301000000002
Abetsu Gawa,42.588840000000005,142.14345
Nibutani Gawa,42.60897,142.1439
Nibutani,42.63715,142.15885
Osachinai,42.704240000000006,142.2263
Penakore Gawa,42.66941,142.18084
Horokeshi,42.7204,142.263
Furenaicho,42.724779999999996,142.30168999999998
Niseu Gawa,42.731429999999996,142.33248999999998
Niseu,42.77965,142.35872
Gake Yama,42.78427,142.37726
Hattaomanai Dake,42.8479,142.31008
Shikishanai Dake,42.77317,142.44875
Shukushubetsu Gawa,42.68127,142.38926
Soshubetsu Gawa,42.67516,142.37888999999998
Nitatsunai Gawa,42.63769,142.32876000000002
Miyato,42.58374,141.95971
Asahioka,42.6091,142.07252
Kikinni,42.625859999999996,142.07333
Hobetsu-niwa,42.66091,142.08022
Hobetsu-toyota,42.73268,142.11463999999998
Kaikuma Gawa,42.7211,142.12363
Hobetsu-azumi,42.787729999999996,142.24061
Hobetsu-fukuyama,42.890190000000004,142.25236999999998
Hobetsu-osawa,42.93600000000001,142.20191
Hobetsu-inasato,42.85905,142.16496
Ienappusawa Gawa,42.68434,142.10369
Niwan Gawa,42.6553,142.06655
Yonehara,42.56619,141.99374
Ikubetsusawa Gawa,42.59872,142.05285
Irishikabetsu Gawa,42.58742,141.87392
Koinuma,42.645270000000004,141.88843
Karumai Gawa,42.64185,141.85313
Kamiatsuma,42.644009999999994,141.84736999999998
Mikazuki Numa,42.7018,141.83638
Horosato,42.7578,141.87586000000002
Ubaushi Yama,42.71495,141.96198
Onikishibe Gawa,42.76735,141.99899
Tanji Numa,42.72263,141.69443
Masagocho,42.63446,141.65592
Tomakomai Gawa,42.62135,141.5704
Maruyama-tomi,42.71665,141.57121
Nishitappu Gawa,42.60538,141.50323
Koitoi Gawa,42.611309999999996,141.52282
Toasa,42.7305,141.77453
Hayakita-mizuho,42.8249,141.86338
Mizuho Chosuichi,42.84533,141.90476
Takishita,42.910059999999994,141.92876
Yubari Sanchi,42.94786,141.94291
Shimizucho-seiryocho,42.985659999999996,142.01503
Momijiyama,42.929809999999996,142.0391
Mayachi,42.96952,142.0594
Mayachi Gawa,42.95197,142.01914
Niseipaomanai Gawa,42.944720000000004,142.37378999999999
Soshubetsu,42.95258,142.43986
Nishimatsuzawa,42.96781,142.96106
Shibusan Gawa,42.90531,143.01262
Kyusan Dake,42.86244,142.83127
Memuro Gawa,42.92816,143.03694
Tomuraushi Yama,42.80082,142.77393999999998
Fushimi Dake,42.77582,142.76584
Nitanai Gawa,42.80199,142.85764
Hotoku,42.90245,142.97687
Piuka Gawa,42.926809999999996,143.05248999999998
Higashimemuro,42.926840000000006,143.0892
Nishishikari,42.95071,143.10838
Hokumei,42.98666,143.08404
Shoei,42.9669,143.03502
Bibaushi Gawa,42.93019,143.06187
Rankoshi,42.812129999999996,141.58982
Mamachi Gawa,42.81921,141.64491
Kenufuchi Gawa,42.94107,141.65299
Osatsu Gawa,42.88333,141.64892
Osatsu,42.8697,141.63123000000002
Izaributo,42.939659999999996,141.63002
Minamishimamatsu,42.91847,141.59403999999998
Higashikyoei,42.99592,141.5659
Minaminaganuma,42.961890000000004,141.68285
Niguro Gawa,36.86169,138.06172
Okemi,36.901309999999995,138.24537
Oshika,36.94192,138.25933
Kamibaba,36.978429999999996,138.29931000000002
Kamitsuboyama,36.99382,138.30572
Togakushi Yama,36.7703,138.05516
Okami,36.7121,138.0891
Togakushi-toyooka,36.69787,138.0779
Togakushi-tochihara,36.68245,138.06343
Tagashira,36.68179,138.05213999999998
Kinasa-hikage,36.67434,138.00821000000002
Mushikura Yama,36.64917,138.01913000000002
Hirade,36.63582,138.08256
Shinshu-shinmachi-makinoshima,36.55903,138.00396999999998
Shinkomachi-yoshiwara,36.566,138.03277
Shinkomachi-takano,36.5501,138.03553
Hijiri Yama,36.48407,138.02135
Sakanaka,36.7063,138.20665
Asakawa-ichinose,36.692809999999994,138.18573999999998
Minaminagano,36.652409999999996,138.1793
Hokiya Dake,36.53617,138.28465
Akanoda,36.58148,138.25821000000002
Hoshina Gawa,36.62356,138.24944
Yamashinden,36.60707,138.28428
Toyonomachi-ishi,36.70469,138.26123
Toyonomachi-asano,36.722390000000004,138.29268000000002
Shinkomachi-wakuike,36.59213,138.05347
Obasami,36.53365,138.16595
Kamuriki Yama,36.46924,138.10678000000001
Iwaido San,36.453,138.15395
Urushibara,36.45965,138.13477
Arayama,36.46314,138.14600000000002
O,36.460409999999996,138.04787
Hijiri,36.49221,138.04986
Higashijo,36.40294,138.02347
Higashijo Gawa,36.436009999999996,138.00784
Midarehashi,36.38499,138.00756
Ya'ama,36.42309,138.09113
Ryoze,36.35468,138.00822
Akanuta,36.317820000000005,138.00717
Tononoiri,36.314209999999996,138.02793
Shinakura,36.292970000000004,138.00148000000002
Satoyamabe,36.23363,138.0012
Komagoe,36.22716,138.0554
Yoko Mine,36.14815,138.04217
Yokogawa Gawa,36.05854,138.06787
Komazawa,36.02602,138.01887
Kawagishi,36.04568,138.0247
Minamimajino,36.01113,138.09953000000002
Fumonji,36.02647,138.13403
Kakuma-shinden,36.06698,138.13543
Kitatakaki,36.06778,138.10268
Asakura Yama,36.04253,138.21087
Kozumi Yama,36.00046,138.19324
Fukuzawa,36.01487,138.17844
Yanagi Gawa,36.00264,138.17539
Sasahara,36.02398,138.25782
Kohigashi,36.01636,138.26523999999998
Neishi Dake,36.01542,138.36038
Shiosawa,36.29694,138.31596000000002
Daimon Gawa,36.23764,138.25296
Isuzu Gawa,36.25824,138.26228999999998
Takeshi Gawa,36.2921,138.25506000000001
Takeshi-yori,36.25162,138.22163
Tokko San,36.32581,138.18225
Hiraiji,36.33641,138.22115
Higashiuchi,36.311820000000004,138.21649
Takeishi-toya,36.29793,138.24261
Iinuma,36.35225,138.27173
Tanakagumi,36.39696,138.16552
Fujiwarada,36.33423,138.29932
Uedahara,36.3946,138.21987
Fukuta,36.38799,138.20496
Goka,36.36415,138.20758
Kamikojima,36.371140000000004,138.19917
Nikoda,36.37741,138.17273
Urano Gawa,36.40145,138.20776999999998
Kamimuroga,36.413309999999996,138.14342
Urushido,36.40081,138.30273
Kongoji,36.42126,138.28555
Sanadamachi-soehi,36.465140000000005,138.28715
Oniwa,36.452690000000004,138.2908
Magario,36.44983,138.2952
Kyodai Yama,36.501129999999996,138.20172
Soehi Gawa,36.45044,138.29292
Sanadamachi-osa,36.45215,138.32339
Nakayokomichi,36.46926,138.3014
Daimyojin Zawa,36.51075,138.3416
Minamijo,36.4349,138.20037
Nakabasami,36.368120000000005,138.11945
Tonodo,36.36622,138.13846999999998
Kutsukake Gawa,36.36773,138.12729
Kakuma Gawa,36.33855,138.3486
Ban'ya Gawa,36.32292,138.34221000000002
Shozawa Gawa,36.347640000000006,138.34065
Kurofu Yama,36.40591,138.48855
Hishino,36.35313,138.43046999999999
Hishidaira,36.347190000000005,138.42178
Tokikubo,36.31977,138.39221
Shiono,36.342420000000004,138.47058
Karuishi,36.34616,138.44294
Jahori Gawa,36.31791,138.41623
Seiman,36.34046,138.51783
Mikage-shinden,36.30279,138.45901
Kusagoe,36.31664,138.54425
Sengataki-nakaku,36.37366,138.58626999999998
Toriihara,36.33529,138.58858
Hotchi,36.31015,138.59361
Happu San,36.27994,138.59769
Yagasaki Yama,36.367090000000005,138.65612
Kosaka Gawa,36.25172,138.49793
Shiga Gawa,36.2394,138.4792
Arakoda,36.264179999999996,138.5005
Nigamizu,36.22067,138.56616
Machinaka,36.235479999999995,138.52098
Yubara-shinden,36.187470000000005,138.4377
Junishinden,36.17183,138.44808
Ame Kawa,36.203520000000005,138.48487
Hirogawara,36.178059999999995,138.61475
Higashichi,36.269009999999994,138.55833
Irishinmachi,36.19913,138.3603
Nabeyari Yama,36.14865,138.40267
Kaize,36.148379999999996,138.49435
Kamihata,36.14049,138.47058
Kumoba Gawa,36.170190000000005,138.48623999999998
Ishido Gawa,36.1279,138.45821
Yakori,36.12788,138.44824
Anabara,36.11945,138.47967
Hozumi,36.12279,138.48264
Nukui Gawa,36.16264,138.48667
Morai San,36.11203,138.54689
Oyazawa,36.0828,138.5212
Kawadaira,36.08153,138.53201
Koumibara,36.05572,138.47822
Matsubara Ko,36.0527,138.45655
Inako,36.044909999999994,138.45203999999998
Umijiri,36.041109999999996,138.47138999999999
Yu Kawa,36.03665,138.47738
Kuryugawa,36.03133,138.55543
Oshiba,36.03112,138.49264
Tochibara,36.06095,138.5129
Kumakubo Yama,36.57295,138.30751
Ayu Gawa,36.65141,138.2809
Kamegura,36.617540000000005,138.33706999999998
Myokaku San,36.64796,138.34736
Naro Yama,36.63301,138.39403000000001
Akuba San,36.62879,138.40823
Ainoshima,36.676,138.28468
Oshiha,36.70997,138.31545
Sakurasawa,36.708259999999996,138.34815
Shinoi Gawa,36.7231,138.31004
Norimawashi,36.7851,138.44331
Hachi Yama,36.69047,138.51381
Shiga Yama,36.69999,138.51273
Zako Gawa,36.80981,138.6192
Kasahoshi Yama,36.78416,138.60665
Koakasawa,36.864979999999996,138.63593
Oakasawa,36.881240000000005,138.6397
Niteno,36.9265,138.56874
Mitsukuri,36.9797,138.54095
Izumidaira,36.972120000000004,138.52171
Kamikijima,36.83529,138.40825
Hokuryu Ko,36.90387,138.42584
Mushiu,36.95525,138.44842
Yadare,36.9492,138.43671
Teruoka,36.98455,138.45504
Mizuho-toyo,36.91598,138.4072
Warabino,36.933890000000005,138.38891999999998
Gosoku,36.928090000000005,138.38057
Kuramoto,36.9146,138.30601000000001
Nigoriike,36.8961,138.31841
Wakui,36.882329999999996,138.31978999999998
Numano Ike,36.8713,138.29242
Kamiakashio,36.75476,138.28156
Arasebara,36.812290000000004,138.26241000000002
Furumi,36.85073,138.24183
Ketto,36.91635,138.63609
Ota-shinden,36.95543,138.66982
Kamigo-oidaira,36.991620000000005,138.60768000000002
Nakago,36.96604,138.60368
Nishitajiri,36.99583,138.72753
Nakasato-shimoyama,36.99807,138.70243
Mitako Yama,36.93857,138.74848
Iiji San,36.9561,138.83311
Kanisawa-shinden,36.98316,138.89876
Tsuchidaru,36.917629999999996,138.84559
Futai,36.84612,138.77969
Daikoku Yama,36.776109999999996,138.72876000000002
Asagai,36.78586,138.80195
Tairappyo Yama,36.81766,138.82177
Mantaro Yama,36.82338,138.87985
Yubiso,36.80959,138.9842
Kowachi,36.734970000000004,138.96321
Hoshi,36.74483,138.83028000000002
Akazawa Yama,36.71855,138.80299
Shigekura,36.75575,138.88158
Akaya,36.752829999999996,138.89096
Amagahage Yama,36.78272,139.04498
Tamahara Ko,36.77848,139.06108999999998
Shishigahana Yama,36.79675,139.11403
Kinone Sawa,36.876059999999995,139.07565
Naramata Ko,36.89184,139.09102
Tsubakurosu Yama,36.852779999999996,139.34843
Naro,36.71886,139.26243
Shimakoi,36.66124,139.20471
Nakura Zawa,36.83532,139.04975
Yatane Yama,36.94072,139.1378
Naramata Gawa,36.9005,139.11221
Minaga Sawa,36.96184,139.10487
Nara Sawa,36.945440000000005,139.03436000000002
Kawakami Gawa,36.91961,139.20066
Otaki Choseichi,36.7743,139.22821000000002
Nuri Gawa,36.725590000000004,139.21724
Mitsuga Mine,36.76293,139.3024
Suga Numa,36.82575,139.36637
Maru Numa,36.82618,139.34294
Ojiri Numa,36.82247,139.33393999999998
Tonemachi-anabara,36.64608,139.20301
Shirasawamachi-namae,36.65994,139.15708999999998
Shiraishimachi-oai,36.65125,139.14218
Wakubara,36.6384,139.15466
Tonemachi-sunagawa,36.623000000000005,139.16722
Tonemachi-komatsu,36.615629999999996,139.21131
Hotchi Gawa,36.6628,139.07217
Shikama Gawa,36.64115,139.02501
Usune Gawa,36.64013,139.02578
Okayamachi,36.666470000000004,139.05911
Kasho Zan,36.76546,139.06361
Sasao,36.62059,139.02642
Amagoi Yama,36.686840000000004,139.14418
Hiraide,36.65652,139.12658000000002
Morishita,36.613240000000005,139.04959
Nadauchi Gyoko,32.79963,131.8934
Jodogahama,39.64747,141.97589
Three Palace Sanctuaries,35.68351,139.75
Matsuo Taisha Shrine,34.99994,135.6851
Yohan Tsukuba Christ Church,36.07131,140.09806
Hanashiki Onsen,36.64967,138.65176
Matsuiwa San,36.6384,138.6908
Yukubo,36.58723,138.59936000000002
Kosame,36.600190000000005,138.62867
Takama Yama,36.57484,138.68155
Kamisawatari,36.62549,138.76363999999998
Oiwa,36.6078,138.72312
Oiwamoto,36.64059,138.82316
Arikawa Dake,36.63296,138.85193999999998
Yaba,36.61182,138.87422
Shimoshittaka,36.601079999999996,138.87446
Nakuta Gawa,36.58132,138.86561
Kamitange,36.64348,138.75236
Shittaka,36.62721,138.90535
Yakubara,36.62938,138.92581
Takahinata,36.58299,138.7152
Karahori,36.55191,138.77678
Daiba,36.5265,138.71327
Jinda,36.47059,138.77093
Goshogaido,36.4952,138.78426000000002
Kogara San,36.50026,138.81049
Naruse,36.51659,138.77578
Kamonga Take,36.4774,138.85088000000002
Bingushi Yama,36.4881,138.86291
Eboshiga Dake,36.48922,138.87456
Futatsu Dake,36.48153,138.90403
Mitsumine San,36.46092,138.88061000000002
Aima Gawa,36.42605,138.78877
Kurabuchimachi-iwakori,36.43108,138.78116
Shimayama,36.40245,138.80334
Kamimurodamachi,36.41044,138.83723999999998
Amezutsumi,36.40005,138.82672
Hokori,36.38108,138.86305
Inoge,36.369209999999995,138.90303
Nakasatomimachi,36.369009999999996,138.90842
Rakumamachi,36.37036,138.96622
Narusawa Ko,36.39028,138.94544
Misatomachi-wadayama,36.37858,138.94663
Hodotamachi,36.38515,138.98345
Kenzakimachi,36.34517,138.95307
Yanakamachi,36.31346,139.04849
Shimotakimachi,36.31415,139.08061
Kyomemachi,36.34616,139.05782
Hirobaba,36.42308,138.96974
Nakazenji,36.410779999999995,138.93143
Misatomachi-nakano,36.42242,138.88759
Kumanokai,36.37095,138.85673
Nakanoya,36.28761,138.85723000000002
Matsuidamachi-yashiro,36.30737,138.79226
Myogimachi-kitayama,36.2928,138.7911
Sendagi Yama,36.28004,138.6809
Kitsunegaya,36.32817,138.68444
Matsuida-goryo,36.33045,138.74792
Itagasawa,36.363659999999996,138.76162
Kuridaira,36.45478,138.60718
Jizo Gawa,36.50864,138.60307
Goshodaira,36.488820000000004,138.58748
Komagami Yama,36.43784,138.64084
Nidoage Toge,36.43578,138.64337
Furumori,36.54181,138.60243
Horaguchi,36.56879,138.59663
Kaise,36.557190000000006,138.6441
Yokokabe,36.53732,138.66248000000002
Yanba,36.55636,138.70997
Kan Bo,36.514720000000004,138.64479
Motoshirane San,36.62494,138.53772
Maeguchi,36.58702,138.57891999999998
Ashiuda,36.539390000000004,138.56259
Handeki,36.550740000000005,138.58461
Kuroyu San,36.64417,138.47908999999999
Manza Gawa,36.52629,138.54317
Oshigippa,36.449259999999995,138.57433
Izumi Sawa,36.50506,138.50173
Maekake Yama,36.401379999999996,138.5178
Nitasawa,36.554159999999996,138.49903999999998
Nishinomaki,36.26757,138.66181
Kozu Bokujo,36.24864,138.621
Yashiki,36.245979999999996,138.63699
Mitsuse,36.23584,138.66834
Andoji,36.2285,138.76886000000002
Aokura,36.18509,138.77022
Yotsumata Yama,36.19948,138.73731999999998
Oshiozawa,36.189479999999996,138.72171
Nakaniwa,36.17406,138.65194
Kamisokoze,36.18289,138.68984
Misutaka Yama,36.01644,138.69068000000001
Nidai Fuchi,36.038309999999996,138.66548999999998
Nogurisawa,36.06102,138.79882
Hikage Yama,36.13261,138.77181000000002
Shionozawa,36.106809999999996,138.71726999999998
Kawawa,36.081540000000004,138.77386
Funasaka Yama,36.05984,138.65847
Budo Dake,36.06844,138.64282
Kagahara,36.09209,138.82762
Mochikura,36.13029,138.83356
Shiraishi Yama,36.12939,138.86002
Aonashi,36.096920000000004,138.87372
Aibara,36.09913,138.88402
Iwasome,36.223690000000005,138.86288000000002
Oshio Ko,36.22307,138.87691
Nakakochi,36.294470000000004,138.89547
Myogimachi-moroto,36.2901,138.77402
Myogimachi-sugahara,36.27448,138.77108
Nasu,36.181940000000004,138.86014
Todoroku,36.21363,138.91071000000002
Tamoto,36.1886,138.94924
Hosoyato,36.18486,138.94818999999998
Shimohino,36.19427,138.97997
Makabu,36.19545,138.98942
Inoda,36.211890000000004,138.99681999999999
Higashihirai,36.226409999999994,139.04471999999998
Kamikurisu,36.26553,139.0651
Inuzuka,36.165259999999996,138.99202
Inume,36.13818,139.00361999999998
Yoshiimachi-osawa,36.21672,138.97141000000002
Kamifukushima,36.31772,139.12057
Tanakajimamachi,36.32325,139.1653
Naganumamachi,36.26645,139.2087
Yattajimamachi,36.27155,139.1894
Sakai-kamitakeshi,36.282,139.23175
Sakai-shimofuchina,36.29977,139.24651
Kunisadamachi,36.36727,139.24128000000002
Akabori-imaicho,36.37741,139.21042
Gokanmachi,36.35756,139.10211
Toribamachi,36.37723,139.03037
Fujimimachi-ishii,36.46347,139.08199
Fujimimachi-yamaguchi,36.48385,139.07228
Kamihosoimachi,36.4222,139.07968
Aramakimachi,36.42733,139.05285
Hake Gawa,36.31674,139.1102
Kameizumimachi,36.399390000000004,139.12348
Takahanadai,36.42798,139.10674
Kasukawamachi-onabuchi,36.40829,139.20674
Kasukawamachi-inasato,36.42686,139.20102
Hanageishimachi,36.44141,139.17721
Ichinosekimachi,36.453340000000004,139.15061
Nitta-kamiedacho,36.29896,139.2863
Otachicho,36.25262,139.29797
Ishida Gawa,36.24106,139.37946000000002
Hosoyacho,36.27729,139.34939
Shimokobayashicho,36.2927,139.40203
Yabuzukacho,36.36006,139.31108
Nitta-ichinokuracho,36.33347,139.30771000000001
Narizukacho,36.33662,139.34483999999998
Mujinazuka,36.23969,139.46943000000002
Akabori,36.24093,139.49066000000002
Owa,36.19944,139.49465
Tenjincho,36.42568,139.35123000000002
Umedacho,36.45163,139.37953000000002
Umeda Ko,36.47865,139.4126
Sankyo Zan,36.53949,139.41558999999998
Kasakakecho-saishikada,36.40044,139.25841
Omamacho-kiribara,36.44151,139.26917
Kusagi Ko,36.55786,139.37788
Azumacho-kusagi,36.57492,139.38054
Azumacho-sori,36.587070000000004,139.39786999999998
Harubami,36.59417,139.40006
Kurohonecho-kamitazawa,36.53842,139.28701999999998
Omama-kamikanbai,36.47184,139.25182
Kurohonecho-yagihara,36.49798,139.28035
Kuriu Yama,36.54674,139.27167
Niisatocho-itabashi,36.46653,139.22351
Numao Gawa,36.55707,139.04298
Teraushiro,36.56265,139.07474
Akagimachi-tanashita,36.57561,139.05231
Kuresawa,36.56595,139.03898
Akagimachi-tsukuda,36.54565,139.0416
Akagimachi-shikishima,36.53689,139.03913
Hokkitsumachi-kamihakoda,36.48607,139.0638
Onoko,36.554520000000004,138.94069
Onoko Yama,36.58106,138.93759
Ikahomachi-mizusawa,36.4786,138.94961999999998
Gorindaira,36.47218,138.97092
Tonotsuji,36.471109999999996,138.95785
Akabokke,36.97661,139.34624
Daikurataka Yama,36.94742,139.442
Kawamata-onsen,36.881190000000004,139.46388000000002
Nojimata,36.65931,139.45845
Himuro Yama,36.56965,139.47408000000001
Hosho San,36.56508,139.4724
Maruiwa Dake,36.53034,139.45344
Hikomacho,36.45718,139.47438
Tako San,36.454840000000004,139.4433
Akayuki Yama,36.44128,139.42565
Senninga Take,36.43639,139.40075
Shinko San,36.40875,139.4123
Nagusa-kamicho,36.40827,139.46793
Nagusa-nakacho,36.38924,139.47818999999998
Nagusa-shimocho,36.37403,139.48449
Shimadacho,36.30097,139.44904
